index;gid;co_cnes;lat;long;no_fantasia;no_logradouro;nu_endereco;no_bairro;nu_telefone;co_cep;uf;cidade;ano_ubs_det;mes_ubs_det;lat_corrigida;long_corrigida;endereco_google
20029;31636;2224267;-29.871.268.272.399;-500.782.585.144.028;POSTO DE SAUDE ATLANTIDA SUL;AVENIDA LEME;515;CENTRO;36037678;95520000.0;RS;Osório;2016;5;-298.720.287;-500.765.654;Av. Leme, 515, Osório - RS, 95520-000, Brazil
20032;31807;2737558;-26.396;-52.471.000.000.000.000;DEPARTAMENTO DE SAUDE BUCAL DE CLEVELANDIA;RUA DR PIRAGIBE DE ARAUJO;284;CENTRO;(46) 32522847;85530000.0;PR;Clevelândia;2016;5;-264.040.322;-523.525.924;R. Piragibe de Araújo, 284 - Centro, Clevelândia - PR, 85530-000, Brazil
20033;31634;2224240;-29.896.652.698.516;-50.238.311.290.739.400;POSTO DE SAUDE PRIMAVERA;RUA TERRA DE AREIA;380;PRIMAVERA;(51) 3663 7614;95520000.0;RS;Osório;2016;5;-298.966.405;-502.381.273;R. Terra de Areia, 380 - Medianeira, Osório - RS, 95520-000, Brazil
20034;31851;3051730;-28.360.468.966.285.500;-492.914.262.911.017;UNIDADE SANTO ANTONIO ESF;RUA PROFESSOR PRAIA;S/N;ALTO PARANA;(48)38860188;88870000.0;SC;Orleans;2016;5;1.493.305;-235.133.267;Praia, Cape Verde
20036;31839;3029212;-29.803.740.978.240.100;-5.580.640.554.427.930;ESF RONDON;AV MAL RONDON;280;SAUDADE;55 39611039;97545450.0;RS;Alegrete;2016;5;-29.802.474;-5.580.706.739.999.990;Av. Mal. Rondon, 280 - Coxilha, Alegrete - RS, 97545-450, Brazil
20041;31996;6677398;-267.688.610.927.432;-486.475.729.112.698;UNIDADE BASICA DE SAUDE MARISCAL;LORIVAL DE SOUZA;100;ARMACAO DO ITAPOCORO;33453264;88385000.0;SC;Penha;2016;5;-267.931.123;-4.863.150.359.999.990;R. Lourival de Souza, 100 - Praia de Armação do Itapocorói, Penha - SC, 88385-000, Brazil
20043;31989;6604137;-25.762.579.950.614;-53.532.574.359.025;UNIDADE SAUDE DA FAMILIA III REALEZA;RUA CRISTOVAO COLOMBO;S/N;NOSSA SENHORA APAREC;;85770000.0;PR;Realeza;2016;5;-257.658.444;-535.360.265;R. Cristóvão Colombo, Realeza - PR, 85770-000, Brazil
20047;31697;2419785;-286.623.430.252.067;-493.838.238.716.111;UNIDADE BASICA DE SAUDE MINA DO MATO;RUA LUIZ PIZZETTI;S/N;MINA DO MATO;(48)34036000;88810540.0;SC;Criciúma;2016;5;-286.619.104;-493.844.654;R. Luiz Pizzetti - Mina do Mato, Criciúma - SC, 88810-540, Brazil
20050;31887;3447383;-28.359;-49.291.000.000.000.000;UNIDADE SAO DONATO ESF;RUA ALEXANDRE SANDRINI;S/N;CENTRO;(48)38860185;88870000.0;SC;Orleans;2016;5;-283.563.502;-492.874.279;R. Alexandre Sandrine - Centro, Orleans - SC, 88870-000, Brazil
20056;31738;2513846;-28.359;-49.291.000.000.000.000;UNIDADE SAO LUCAS;RUA JOAO THOMAZ DA SILVA;123;CENTRO;(48)38860194;88870000.0;SC;Orleans;2016;5;-283.584.579;-492.915.012;R. João Pachêco dos Réis - Centro, Orleans - SC, 88870-000, Brazil
20058;31975;6341195;-291.434.884.071.342;-565.428.328.514.083;POSTO DE SAUDE DAS CAFIFAS;SEPE TIARAJU;0;CAFIFAS;;97650000.0;RS;Itaqui;2016;5;-291.459.516;-565.434.162;R. Sepé Tiaraju - Cafifas, Itaqui - RS, 97650-000, Brazil
20063;31662;2306174;-26.486;-49.067;PRONTO ATENDIMENTO MEDICO AMBULATORIAL AROLDO SCHULZ PAMA;RUA JORGE CZERNIEWICZ;800;CZERNIEWICZ;47 2106 8350;89255000.0;SC;Jaraguá do Sul;2016;5;-26.474.904;-4.908.371.500.000.000;R. Jorge Czerniewicz, 800 - Czerniewicz, Jaraguá do Sul - SC, 89255-000, Brazil
20064;31763;2660911;-28.714.890.000.000.000;-4.946.012;PS SANTA CRUZ PSF;ESTRADA GERAL;S/N;SANTA CRUZ;(48) 4631082;88850000.0;SC;Forquilhinha;2016;5;-287.477.963;-494.745.059;Forquilhinha, State of Santa Catarina, 88850-000, Brazil
20065;31922;4057465;-28.207.268.714.904;-490.194.940.567.002;PROGRAMA DE SAUDE DA FAMILIA II UNIDADE SANTA TEREZINHA;RUA JOSE MENDONCA;338;CENTRO;(48)36450126;88740000.0;SC;Armazém;2016;5;-282.608.821;-490.170.979;R. José Mendonça, 338, Armazém - SC, 88740-000, Brazil
20076;31813;22020;-250.147.962.570.183;-496.033.358.573.899;UNIDADE DE SAUDE SAO PEDRO;ESTRADA PRINCIPAL DE SAO PEDRO;S/N;SAO PEDRO;(41)3324-8075;83649050.0;PR;Campo Largo;2016;5;-254.460.526;-495.205.997;R. Ema Taner de Andrade, 512 - Lot. Sao Jose, Campo Largo - PR, 83606-360, Brazil
20083;31752;2647265;-2.865.002;-493.496;UNIDADE BASICA DE SAUDE SAO SIMAO;RUA VENANCIO MARTINELLO;S/N;SAO SIMAO;(48)34458471;88811420.0;SC;Criciúma;2016;5;-286.495.019;-493.475.024;R. Venâncio Martinelo - São Simão, Criciúma - SC, 88811-815, Brazil
20084;31737;2513498;-26.822.902.574.987.800;-4.927.771.228.979.710;UNIDADE MUNICIPAL DE SAUDE DA FAMILIA INTEGRADA;RUA PARAGUAI;160;IMIGRANTES;47.3382-9518;89120000.0;SC;Timbó;2016;5;-268.213.674;-49.269.019;R. Paraguai, 160, Timbó - SC, 89120-000, Brazil
20087;31703;2419939;-287.382.602.691.642;-494.049.596.786.485;UNIDADE BASICA DE SAUDE DE SANGAO;RODOVIA JORGE LACERDA;21;SANGAO;(48)3445-8486;88805350.0;SC;Criciúma;2016;5;-28.699.491;-49.400.848;Rod. Gov. Jorge Lacerda, 21 - Sangao, Criciúma - SC, 88807-400, Brazil
20088;31698;2419793;-286.976.408.958.427;-4.942.480.802.535.870;UNIDADE BASICA DE SAUDE VILA MANAUS;RUA 1101;S/N;VILA MANAUS;(48)34458479;88806825.0;SC;Criciúma;2016;5;-286.977.365;-494.248.386;R. São Francisco de Assis - Vila Manaus, Criciúma - SC, 88806-825, Brazil
20094;31928;4063406;-29.810.898.100.000.000;-55.805.862.899.999.900;ESF VILA PIOLA;RUA PEDRO CARNEIRO PEREIRA;26;VILA PIOLA;;97545590.0;RS;Alegrete;2016;5;-298.156.677;-558.065.982;R. Pedro Carneiro Pereira, 26 - Piola, Alegrete - RS, 97545-590, Brazil
20096;31640;2236745;-29.223.679.186.835;-51.348.349.573.769.700;UNIDADE BASICA DE SAUDE MEDIANEIRA;RUA TREVISO;377;MEDIANEIRA;(54)2614187;95177048.0;RS;Farroupilha;2016;5;-29.217.084;-51.331.549;R. Treviso, 377 - Medianeira, Farroupilha - RS, 95180-000, Brazil
20098;31635;2224259;-299.027.359.485.618;-502.596.831.321.702;POSTO DE SAUDE ALBATROZ;MAJOR JOAO MARQUES;2265;ALBATROZ;36633321;95520000.0;RS;Osório;2016;5;-299.027.493;-5.025.946.039.999.990;R. Maj. João Marques, 2265 - Albatroz, Osório - RS, 95520-000, Brazil
20099;31641;2238179;-28.685.071.775.718.600;-507.828.337.051.116;UNIDADE DE SAUDE DE MONTE ALEGRE DOS CAMPOS ESF;AVN PEDRO ZAMBAN;1000;CENTRO;(54)2311080;95236000.0;RS;Monte Alegre dos Campos;2016;5;-286.919.361;-507.879.215;Av. Pedro Zamban, 1000, Monte Alegre dos Campos - RS, 95236-000, Brazil
20101;31982;6479030;-230.924.805;-503.718.730.229.324;UNIDADE BASICA DE SAUDE FRANCISCO TEIXEIRA RIBEIRO;PREFEITO AGENOR FERREIRA DOS SANTOS;S/N;HUMBERTO TEIXEIRA RI;43-35424340;86360000.0;PR;Bandeirantes;2016;5;-23.122.555;-5.037.255.039.999.990;R. Pref. Agenor Ferreira dos Santos, Bandeirantes - PR, 86360-000, Brazil
20108;31854;3065596;-2.868.815;-49.402.770.000.000.000;UNIDADE BASICA DE SAUDE PARAISO TEREZA CRISTINA;RUA IMIGRANTE BENEDET;S/N;PARAISO;48-34458480;88805120.0;SC;Criciúma;2016;5;-286.899.257;-494.012.497;R. Imigrante Benedet - Paraíso, Criciúma - SC, Brazil
20109;31952;5762200;-25.762.579.950.614;-53.532.574.359.025;UNIDADE DE SAUDE DA FAMILIA II REALEZA;RUA SETE QUEDAS;3010;PADRE JOSIMO;46 3543 3086;85770000.0;PR;Realeza;2016;5;-257.753.159;-535.268.356;R. Sete Quedas, Realeza - PR, 85770-000, Brazil
20114;31736;2512335;-26.278.623;-493.871.551;ESTRATEGIA SAUDE DA FAMILIA 1;MATHIAS NOSSOL;1;SERRA ALTA;47 36266702;89291805.0;SC;São Bento do Sul;2016;5;-262.733.951;-49.389.779;R. Mathias Nossol, 1 - Serra Alta, São Bento do Sul - SC, 89291-790, Brazil
20121;31759;2647400;-28.711.029.999.999.900;-4.936.088;UNIDADE BASICA DE SAUDE RENASCER MINA QUATRO;RUA HEITOR FRAGA DE OLIVEIRA;S/N;RENASCER;48-34458460;88816013.0;SC;Criciúma;2016;5;-287.111.581;-493.610.534;R. Heitor Fraga de Oliveira - Renascer, Criciúma - SC, 88816-005, Brazil
20128;31755;2647338;-286.931.133.270.255;-49.374.876.022.337.300;UNIDADE BASICA DE SAUDE SAO LUIZ;RUA PRESIDENTE PRUDENTE;S/N;SAO LUIZ;48-34458462;88803210.0;SC;Criciúma;2016;5;-286.931.009;-493.745.556;R. Pres. Prudente - São Luís, Criciúma - SC, Brazil
20133;31663;2306204;-264.904.843.494.135;-490.762.988.228.022;UNIDADE BASICA DE SAUDE WOLFGANG WEEGE;RUA FELICIANO BORTOLINI;1246;BARRA DO RIO CERRO;47 3376 1329;89260300.0;SC;Jaraguá do Sul;2016;5;-265.134.709;-491.186.512;R. Feliciano Botolini, 1246 - Barra do Rio Cerro, Jaraguá do Sul - SC, 89260-090, Brazil
20139;31683;6270042;-255.747.663.974.755;-488.289.499.282.823;POSTO DE SAUDE DO CARAMBIU;BR 277 KM 34;0;RIO SAGRADO;4134621266;83350000.0;PR;Morretes;2016;5;-255.604.977;-488.077.768;BR-277, Paraná, Brazil
20144;31661;2306131;-264.904.843.494.135;-490.762.988.228.022;UNIDADE BASICA DE SAUDE PADRE ANTONIO ECHELMEYER;RUA ANDRE VOLTOLINI;915;NEREU RAMOS;47 3276 0211;89265700.0;SC;Jaraguá do Sul;2016;5;-264.514.885;-491.709.505;R. André Voltolini, 915 - Nereu Ramos, Jaraguá do Sul - SC, 89265-700, Brazil
20149;31867;3255271;-285.994.827.747.337;-507.469.439.506.516;UNIDADE BASICA DE SAUDE PASSO DO CARRO ESF;ESTRADA GERAL;154;9 DISTRITO;(54)39083730;95236000.0;RS;Monte Alegre dos Campos;2016;5;-286.184.754;-508.459.092;Estrada Vacaria, Monte Alegre dos Campos - RS, Brazil
20155;31968;2701057;-294.543.027.877.799;-526.524.066.925.034;UNIDADE BASICA DE SAUDE DE HERVEIRAS;RUA GERMANO WINK;558;CENTRO;(51)36162015 OU 36162016;96888000.0;RS;Herveiras;2016;5;-2.945.370.729.999.990;-526.457.799;R. Germano Wink, 558, Herveiras - RS, 96888-000, Brazil
20156;31779;2702789;-28.673.572.252.674.600;-49.365.939.558.822.200;UNIDADE BASICA DE SAUDE CIDADE MINEIRA NOVA;RUA ROSALINO LOCKS FORTUNA;S/N;CIDADE MINEIRA NOVA;(48)34458453;88806420.0;SC;Criciúma;2016;5;-286.863.462;-494.236.479;R. Rosalina Locks Fortuna - Cidade Mineira Nova, Criciúma - SC, 88806-420, Brazil
20162;31805;2735105;-244.211.415.593.771;-52.101.576.622.284;POSTO DE SAUDE SERGIO SEBASTIAO MIGUEL;AVENIDA PRINCIPAL;S/N;AGUAS DE JUREMA;(44) 3576-1114;87280000.0;PR;Iretama;2016;5;-240.297.377;-523.664.255;Av. Goioerê, 3225 - Área Urbanizada III, Campo Mourão - PR, 87303-328, Brazil
20169;31927;4060288;-287.424.153.508.779;-494.688.610.533.615;UNIDADE DE SAUDE OURO NEGRONOVA YORK;RUASAO JOSE;111;OURO NEGRO;(48)4638100;88850000.0;SC;Forquilhinha;2016;5;-287.558.274;-494.385.182;R. São José, 111, Forquilhinha - SC, 88850-000, Brazil
20175;31754;2647281;-28.647.547.960.280.400;-49.440.407.752.989.200;UNIDADE BASICA DE SAUDE COLONIAL;RUA MANOEL JOAO MACHADO;200;COLONIAL;48-34398561;88817290.0;SC;Criciúma;2016;5;-286.438.783;-494.404.113;R. Manoel João Machado, 200 - Colonial, Criciúma - SC, Brazil
20178;31940;2587831;-252.977.907.657.616;-540.965.509.414.657;UBS CENTRO;RUA RIO DE JANEIRO C MINAS GERAIS;1950;CENTRO;(45)2642590;85884000.0;PR;Medianeira;2016;5;-18.512.178;-445.550.308;State of Minas Gerais, Brazil
20181;31760;2647435;-2.872.332;-493.625;UNIDADE BASICA DE SAUDE MORRO ESTEVAO;RUA IRIO MENGON;S/N;PEDRO ZANIVAN;(48) 34618450;88816750.0;SC;Criciúma;2016;5;-2.873.605.989.999.990;-4.937.296.389.999.990;Rua Irio Menegon, s/n - Pedro Zanivan, Criciúma - SC, 88816-750, Brazil
20201;31664;2306212;-264.696.586.132.042;-49.095.475.673.674.000;UNIDADE BASICA DE SAUDE GERMANO HORNBURG;RUA ROBERTO ZIEMANN;841;AMIZADE;47 3371 0245;89255300.0;SC;Jaraguá do Sul;2016;5;-26.461.692;-491.051.048;R. Roberto Ziemann, 841 - Amizade, Jaraguá do Sul - SC, 89255-415, Brazil
20204;31660;2306123;-26.532.540.321.349.300;-49.224.286.079.405.200;UNIDADE BASICA DE SAUDE SANTO ESTEVAO;RODOVIA JGS 461;1788;GARIBALDI;47 30558330;89251130.0;SC;Jaraguá do Sul;2016;5;-265.728.524;-491.449.846;JGS - 546, Jaraguá do Sul - SC, Brazil
20223;31701;2419904;-28.673.572.252.674.600;-49.365.939.558.822.200;UNIDADE BASICA DE SAUDE CENTRO SOCIAL URBANO;RUA ACRE;191;NOSSA SRA DA SALETE;48-34458456;88813340.0;SC;Criciúma;2016;5;-286.845.017;-493.417.883;R. Acre, 191 - Nossa Sra. da Salete, Criciúma - SC, 88813-340, Brazil
20224;31753;2647273;-28.647.579.999.999.900;-49.349.920.000.000.000;UNIDADE BASICA DE SAUDE LINHA BATISTA;RODOVIA LEONARDO BIALECK;S/N;LINHA BATISTA;(04)34458478;88812860.0;SC;Criciúma;2016;5;-286.574.235;-493.095.255;Rod. Leonardo Bialeck - Linha Batista, Criciúma - SC, Brazil
20236;31804;2730359;-22.756.209.496.832.100;-51.377.598.992.753.700;UNIDADE BASICA DE SAUDE TRES CONJUNTOS;RUA MANOEL BARROS LEIRAS;15;CELSO FERNANDES;;86160000.0;PR;Porecatu;2016;5;-227.377.701;-513.843.879;R. Luís Gonzaga Rodrigues, 15, Porecatu - PR, 86160-000, Brazil
20237;31704;2419947;-28.756.842.613.219.300;-494.245.505.332.932;UNIDADE BASICA DE SAUDE DE SAO ROQUE;RUA LUIZ JOSE MARIANO;S/N;SAO ROQUE;(48)34458487;88805530.0;SC;Criciúma;2016;5;-287.569.811;-494.231.993;R. Luiz José Mariano, Criciúma - SC, Brazil
20240;31639;2224372;-29.781.168.599.999.900;-500.311.321;ESF GUARA;RUA PROTASIO MARQUES DA ROSA;S/N;GUARA;(51)366566500;95588000.0;RS;Xangri-lá;2016;5;-297.692.998;-500.514.105;R. Protássio Marquês da Rosa - XANGRI-LÁ, Xangri-Lá - RS, 95588-000, Brazil
20243;31888;3447391;-28.360.468.966.285.500;-492.914.262.911.017;UNIDADE SAO JOSE ESF;RUA EDGAR CUNHA;184;SAMUEL SANDRINI;(48)38860192;88870000.0;SC;Orleans;2016;5;-283.640.108;-4.928.470.739.999.990;R. Edgar Cunha, 184 - Conde D'eu, Orleans - SC, 88870-000, Brazil
20244;31757;2647354;-28.697.940.000.000.000;-4.934.744;UNIDADE BASICA DE SAUDE ANA MARIA;AVENIDA GILIO BURIGO;S/N;ANA MARIA;048-34458450;88815300.0;SC;Criciúma;2016;5;-287.020.862;-493.472.372;Av. Gílio Búrigo - Ana Maria, Criciúma - SC, Brazil
20249;31700;2419890;-28.673.572.252.674.600;-49.365.939.558.822.200;UNIDADE BASICA DE SAUDE VILA RICA IMIGRANTES;RUA DOMINGOS DE VILLA;S/N;VILA RICA;48-34458474;88813730.0;SC;Criciúma;2016;5;-286.771.694;-4.931.790.350.000.000;R. Domingos de Vila - Imigrantes, Criciúma - SC, Brazil
20252;31702;2419912;-28.673.572.252.674.600;-49.365.939.558.822.200;UNIDADE BASICA DE SAUDE MINA UNIAO;RUA CATARINA MILANEZ;S/N;MINA UNIAO;(48)3445-8482;88806610.0;SC;Criciúma;2016;5;-286.862.876;-494.303.172;R. Catarina Milanês - Mina União, Criciúma - SC, Brazil
20253;31811;2758237;-286.777.603.626.243;-493.488.478.660.569;PRONTO ATENDIMENTO 24 HORAS DA PROSPERA;RUA PERNANBUCO;S/N;PROSPERA;48-34458770/34393097;88813010.0;SC;Criciúma;2016;5;-286.781.484;-493.490.725;R. Pernambuco - Próspera, Criciúma - SC, Brazil
20255;31806;2735288;-244.716.489.315.026;-5.287.438.631.057.580;POSTO DE SAUDE DE RIO VERDE;AVENIDA PARANA;589;RIO VERDE;(44) 35696009;87355000.0;PR;Juranda;2016;5;-244.131.785;-528.433.368;Av. Paraná, 589, Juranda - PR, 87355-000, Brazil
20262;31853;3061507;-297.823.369.503.013;-557.987.022.399.886;ESF JESUS FRANCO PEREIRA;PADRE MANOEL LANDEL DE MOURA;193;RESTINGA;;97542480.0;RS;Alegrete;2016;5;-297.848.121;-558.037.321;R. Padre Landel de Moura, 193 - Izabel, Alegrete - RS, Brazil
20265;31976;6341209;-291.458.594.799.033;-565.515.232.086.165;POSTO DE SAUDE DA CHACARA;GUARARAPES;646;CHACARA;;97650000.0;RS;Itaqui;2016;5;-291.470.216;-565.506.308;R. Guararapes, 646 - Chácara, Itaqui - RS, 97650-000, Brazil
20266;31696;2419777;-286.641.669.273.368;-494.213.533.401.475;POLICLINICA DO RIO MAINA;RUA SANTOS UGIONI;S/N;RIO MAINA;48-34033300;88818490.0;SC;Criciúma;2016;5;-286.637.156;-4.942.176.689.999.990;R. Santos Ugioni - Rio Maina, Criciúma - SC, Brazil
20268;31994;6659500;-25.762.579.950.614;-53.532.574.359.025;UNIDADE SAUDE DA FAMILIA IV REALEZA;FLOR DA SERRA;S/N;RODOVIA ALBERTO DALC;46 3549-1103;85770000.0;PR;Realeza;2016;5;-25.619.162;-53.558.313;Flor da Serra, Realeza - PR, 85770-000, Brazil
20275;31632;2224208;-298.926.970.775.173;-5.026.679.781.261.560;POSTO DE SAUDE GLORIA;20 DE SETEMBRO;S/N;GLORIA;3601;95520000.0;RS;Osório;2016;5;-299.009.694;-502.660.489;R. Vinte de Setembro, 20 - S/N - Glória, Osório - RS, 95520-000, Brazil
20281;31656;2305909;-264.904.843.494.135;-490.762.988.228.022;UNIDADE BASICA DE SAUDE DR AGOSTINHO LUIS BIANCHI;MAXIMILIANO BEBER;595;SANTO ANTONIO;47 3276 0570;89266250.0;SC;Jaraguá do Sul;2016;5;-26.432.649;-491.519.158;R. Maximino Beber, 595 - Santo Antônio, Jaraguá do Sul - SC, 89266-250, Brazil
20287;31978;6493025;-288.112.485.408.775;-495.073.127.746.568;UNIDADE DE SAUDE SANTA TEREZINHA;ESTRADA GERAL;S/N;SANTA TEREZINHA;;88850000.0;SC;Forquilhinha;2016;5;-288.105.269;-495.069.202;Santa Terezinha, Forquilhinha - SC, 88850-000, Brazil
20296;31758;2647397;-28.791.303.634.642.700;-493.620.872.497.544;UNIDADE BASICA DE SAUDE QUARTA LINHA;RODOVIA LUIZ ROSSO;S/N;QUARTA LINHA;48-34376741/34373984;88812499.0;SC;Criciúma;2016;5;-2.878.540.499.999.990;-493.652.865;Rod. Luiz Rosso - Quarta Linha, Criciúma - SC, Brazil
20300;31902;2248808;-276.570.399.700.736;-524.902.319.212.427;UNIDADE BASICA DE SAUDE DE PONTE PRETA;AV SEVERINO SENHORI;380;CENTRO;(54)5680700;99735000.0;RS;Ponte Preta;2016;5;0.0;0.0;Não encontrado
20303;31923;4058712;-286.910.397;-494.094.565;UNIDADE BASICA DE SAUDE SANTA AUGUSTA;AV DOS ITALIANOS;S/N;SANTA AUGUSTA;(48) 34458465;88805400.0;SC;Criciúma;2016;5;-286.942.167;-494.061.795;Av. dos Italianos - Santa Augusta, Criciúma - SC, Brazil
20306;31655;2305828;-264.904.843.494.135;-490.762.988.228.022;UNIDADE BASICA DE SAUDE ANA PRETTI PEDRI;EMIDIA PRESTINI GASCHO;101;SANTA LUZIA;47 3274 8149;89267135.0;SC;Jaraguá do Sul;2016;5;-263.684.979;-491.277.931;R. Emídia Prestini Gascho, 101, Jaraguá do Sul - SC, 89251-000, Brazil
20321;31926;4058836;-28.638.954.162.596.800;-49.388.008.117.674.200;UNIDADE BASICA DE SAUDE MINA DO TOCO;RODOVIA ARQUIMEDES NASPOLINI;S/N;MINA DO TOCO;(48)3445-8484;88810590.0;SC;Criciúma;2016;5;-286.402.707;-49.389.316;Rod. Archimedes Naspolini, 3843 - Mina do Toco, Criciúma - SC, Brazil
20327;32122;2379112;-26.460.195.779.799.500;-502.370.238.304.124;UNIDADE SANITARIA HELIO DOS ANJOS ORTIS;RUA JOSE JACYNTO RAIMUNDO;S/N;CENTRO;(47)6540143;89380000.0;SC;Monte Castelo;2016;5;-264.594.248;-50.237.786;R. José Jacinto Raimundo, Monte Castelo - SC, 89380-000, Brazil
20330;32089;2543060;-263.646.018.505.089;-50.329.205.989.836.200;US MAJOR VIEIRA;TRAVESSA OTACILIO FLORENTINO DE SOUZA;188;CENTRO;(47)6551111;89480000.0;SC;Major Vieira;2016;5;-263.650.151;-503.275.316;R. João Florentino de Souza, 210, Maj. Vieira - SC, 89480-000, Brazil
20340;32236;3496074;-277.178.730.196.391;-53.709.128.106.501.300;ESF II SAO PEDRO INTERIOR CORONEL BICACO;LOCALIDADE DE SAO PEDRO INTERIOR;S/N;VILA SAO PEDRO;(55)35571322;98580000.0;RS;Coronel Bicaco;2016;5;-277.163.136;-537.061.522;Coronel Bicaco - RS, 98580-000, Brazil
20347;32167;2730766;-2.328.011;-5.127.486;UNIDADE DE SAUDE CAMBE II;RUA ITAMARATI;647;CAMBE II;(04)31740240;86191130.0;PR;Cambé;2016;5;-23.286.226;-51.266.765;R. Itamaraty, 647 - Jardim Alvorada, Cambé - PR, 86191-130, Brazil
20359;32005;6733948;-26.396;-52.471.000.000.000.000;ESF ORLEIDE NEVES ANZILEIRO;AVENIDA NOSSA SENHORA DA LUZ;S/N;ESTRELA;(46)32523379;85530000.0;PR;Clevelândia;2016;5;-264.114.453;-523.671.657;Av. Nossa Sra. da Luz, Clevelândia - PR, 85530-000, Brazil
20361;32082;2230275;-2.991.502.046.585;-511.195.135.116.562;UBS SAO VICENTE CANOAS;RUA JOSE DANILO DE MENEZES;152;ESTANCIA VELHA;(51) 34784458;92035800.0;RS;Canoas;2016;5;-29.915.016;-51.119.614;R. José Danilo Menezes, 152 - Olaria, Canoas - RS, 92035-800, Brazil
20369;32331;6868525;-2.327.507;-5.128.152;UAPSF UN ATENCAO PRIMARIA SAUDE DA FAMILIA NOVO BAND;R BENTO MUSSORUNGA;555;JD NOVO BANDEIRANTE;3174-0326;86188070.0;PR;Cambé;2016;5;-233.115.985;-512.233.226;R. Prof. Bento Mussurunga, 555 - Jardim Silvino, Londrina - PR, 86188-070, Brazil
20370;32327;6817750;-299.023.282.527.915;-511.956.667.900.071;UBS MATHIAS VELHO CANOAS;AV RIO GRANDE DO SUL;1615;MATHIAS VELHO;(51) 34726945;92330000.0;RS;Canoas;2016;5;-299.024.608;-511.960.093;Av. Rio Grande do Sul, 1615 - Mathias Velho, Canoas - RS, 92330-290, Brazil
20376;32384;3465950;-239.301.645.755.761;-524.997.138.977.036;UNIDADE BASICA DE SAUDE DR GENESIO BERNARDO;RUA RIO DE JANEIRO;S/N;JARDIM AQUARIUS;(44)5621771;87260000.0;PR;Araruna;2016;5;-229.068.467;-431.728.965;Rio de Janeiro, State of Rio de Janeiro, Brazil
20378;32217;3061248;-30.258.740.186.690.300;-54.932.155.609.129.200;POSTO DE ATEND MEDICO 4;RUA MEN DE SA;409;ARTIDOR ORTIZ;;97590000.0;RS;Rosário do Sul;2016;5;-302.618.191;-549.357.325;R. Men de Sá, 409 - Artidor Ortiz, Rosário do Sul - RS, 97590-000, Brazil
20380;32123;2379139;-26.470.248.699.187.400;-50.202.927.589.415;POSTO DE SAUDE RODEIO GRANDE;ESTRADA PRINCIPAL;10;LOCALIDADE;(47)36540799;89380000.0;SC;Monte Castelo;2016;5;-26.470.203;-50.202.851;Estrada Geral Rodeio Grande - Centro, Monte Castelo - SC, 89380-000, Brazil
20383;32139;2513706;-267.448.263.965.018;-4.917.419.752.740.020;UNIDADE DE SAUDE DA FAMILIA JANE MERI SIEBERT FERNANDES;RUA PRESIDENTE COSTA E SILVA;1786;TESTO REGA;(47) 3872200;89107000.0;SC;Pomerode;2016;5;-266.965.279;-4.915.985.569.999.990;R. Pres. Costa e Silva, 1786 - Rega Tres, Pomerode - SC, 89107-000, Brazil
20384;32077;2230127;-29.903.497.695.922;-511.841.869.354.233;UBS PRACA AMERICA CANOAS;AV RIO GRANDE DO SUL;420;MATHIAS VELHO;(51) 34766977;92330000.0;RS;Canoas;2016;5;-299.037.014;-51.183.778;Av. Rio Grande do Sul, 420 - Mathias Velho, Canoas - RS, 92330-000, Brazil
20385;32011;6810233;-291.422.438.621.513;-56.559.956.073.759.200;POSTO DE SAUDE 24 DE MAIO;RUA INDEPENDENCIA;2125;24 DE MAIO;;97650000.0;RS;Itaqui;2016;5;-291.417.421;-565.568.721;Vinte e Quatro de Maio, Itaqui - RS, 97650-000, Brazil
20413;32214;3094693;-284.066.469.530.093;-549.596.595.493.639;PSF 6 BAIRRO AGRICOLA;RUA FERNANDO MACHADO;2899;CENTRO;(55)33524020;97800000.0;RS;São Luiz Gonzaga;2016;5;-284.053.034;-549.471.457;R. Cel. Fernando Machado, 2899 - Raimundo Gomes Neto, São Luiz Gonzaga - RS, 97800-000, Brazil
20416;32244;2224003;-29.335.930.614.335.600;-497.304.044.945.033;ESF SADI PIPET DE OLIVEIRA;RUA ELIZEU KUWER;235;CURTUME;;95560000.0;RS;Torres;2016;5;-293.423.814;-497.446.056;R. Elizeu Küwer, 1321, Torres - RS, 95560-000, Brazil
20418;32234;3463982;-2.671.398;-4.914.227;UNIDADE DE SAUDE DA FAMILIA AMANDA REINKE;RUA DR WUNDERWALD;1707;WUNDERWALD;(47) 3951435;89107000.0;SC;Pomerode;2016;5;-267.200.539;-491.508.715;R. Dr. Wunderwald, 1707 - Wunderwald, Pomerode - SC, 89107-000, Brazil
20423;32355;2241471;-29.610.171.318.053.300;-537.612.962.722.763;AMBULATORIO MEDICO DE ITAARA ESF;AV GUILHERME KURTZ;1065;CENTRO;(55) 3227.1166;97185000.0;RS;Itaara;2016;5;-2.960.973.449.999.990;-537.622.888;Av. Guilherme Kurtz, 1065 - Centro, Itaara - RS, 97185-000, Brazil
20425;32383;3208958;-25.213;-50.978;POSTO DE SAUDE CAPANEMA;LINHA CAPANEMA;S/N;LINHA CAPANEMA;;84400000.0;PR;Prudentópolis;2016;5;-252.101.299;-509.793.004;RUA AFONSO DITZEL, 870 - R. Pref. Antônio Witchemichen, Prudentópolis - PR, 84400-000, Brazil
